0.7487 0.3427 0.3974 0.7779
0.5224 0.5871 0.0835 0.7423
0.5216 0.8570 0.0644 0.2551
0.3700 0.2849 0.4676 0.8456
0.8014 0.8012 0.1354 0.6906
0.1385 0.3166 0.6741 0.7008
0.1126 0.8215 0.2374 0.3291
0.3402 0.9463 0.3041 0.2970
0.5477 0.3858 0.2990 0.9032
0.5308 0.4782 0.2727 0.8831
0.6704 0.8184 0.2146 0.4941
0.3560 0.5596 0.2023 0.7227
0.2684 0.5144 0.3534 0.7580
0.6479 0.7547 0.2294 0.8545
0.3340 0.6554 0.2080 0.6789
0.7912 0.5682 0.3035 0.8842
0.5453 0.3933 0.3589 0.7079
0.4723 0.5488 0.1550 0.7469
0.5903 0.5466 0.4611 0.7468
0.5570 0.6969 0.0001 0.2288
0.6046 0.3499 0.5749 0.6377
0.7113 0.7889 0.1900 0.6243
0.6206 0.5489 0.1402 0.8614
0.6013 0.6757 0.0160 0.5286
0.5724 0.8063 0.1067 0.6190
0.2923 0.5271 0.2448 0.8066
0.7978 0.4143 0.3332 0.8344
0.3535 0.5091 0.2825 0.7806
0.4156 0.4252 0.4230 0.8447
0.2990 0.0656 0.7402 0.5422
0.6218 0.3392 0.5675 0.6552
0.7116 0.8671 0.0826 0.7018
0.8012 0.4055 0.3204 0.8470
0.7237 0.7848 0.1729 0.8302
0.5044 0.4944 0.5590 0.8425
0.4136 0.5248 0.2583 0.9663
0.5352 0.5419 0.2581 0.7585
0.7692 0.5700 0.2837 0.9806
0.5620 0.5871 0.0910 0.7809
0.3421 0.3198 0.4686 0.8860
0.3547 0.5596 0.2014 0.7242
0.4649 0.6082 0.1015 0.7160
0.3680 0.5741 0.2274 0.6951
0.8373 0.3487 0.3626 0.8005
0.5681 0.5568 0.1186 0.7942
0.3447 0.5117 0.3469 0.8457
0.4930 0.8604 0.0653 0.1627
0.6167 0.5168 0.4947 0.7717
0.4614 0.6080 0.0981 0.7039
0.7577 0.9153 0.0782 0.4155
0.4827 0.5009 0.2047 0.8588
0.3183 0.5221 0.3030 0.8912
0.6844 0.2790 0.5695 0.8194
0.6886 0.5587 0.3950 0.8119
0.7438 0.5821 0.3168 0.8575
0.5626 0.5263 0.1541 0.8786
0.6130 0.5122 0.4059 0.8555
0.5441 0.5398 0.1744 0.8376
0.5800 0.8067 0.2132 0.5511
0.5695 0.5157 0.5107 0.7504
0.7792 0.6194 0.2539 0.8321
0.3948 0.2443 0.5086 0.7882
0.8812 0.8234 0.0849 0.6532
0.6810 0.8656 0.0803 0.4863
0.3303 0.6188 0.1983 0.5327
0.3169 0.8947 0.1679 0.2881
0.8229 0.8773 0.0542 0.5041
0.2636 0.0293 0.7894 0.5455
0.3887 0.1974 0.6191 0.9160
0.4121 0.8708 0.3308 0.3069
0.1849 0.7912 0.2119 0.1659
0.8032 0.8966 0.0555 0.4086
0.3249 0.2550 0.6058 0.9432
0.0641 0.8121 0.2520 0.4946
0.0843 0.8587 0.2135 0.2346
0.7037 0.3582 0.4065 0.8160
0.4736 0.3526 0.3114 0.8705
0.8109 0.5239 0.2669 0.8912
0.5537 0.7100 0.0000 0.2272
0.3132 0.9718 0.2546 0.0000
0.4994 0.5380 0.2087 0.7946
0.5708 0.8631 0.1915 0.5944
0.3645 0.5528 0.2130 0.7346
0.4263 0.5866 0.5509 0.8958
0.2659 0.5287 0.3398 0.7647
0.0445 0.8720 0.2264 0.1588
0.6711 0.3475 0.3833 0.7428
0.3506 0.6418 0.1724 0.5510
0.7725 0.6274 0.2622 0.8289
0.8779 0.5142 0.2395 0.9045
0.4445 0.6372 0.0665 0.4918
0.2986 0.2289 0.7366 0.7213
0.8372 0.6348 0.1344 0.8279
0.3604 0.5613 0.2334 0.6980
0.4152 0.6378 0.1490 0.4949
0.4723 0.6299 0.1461 0.5349
0.8003 0.5304 0.2883 0.8613
0.7913 0.5847 0.2244 0.9154
0.6173 0.7285 0.2295 0.7976
0.1656 0.6321 0.2718 0.6788
0.3409 0.4897 0.3111 0.7582
0.5612 0.5801 0.0873 0.7865
0.6963 0.8150 0.0644 0.6778
0.2911 0.0575 0.7419 0.5979
0.8734 0.5233 0.2341 0.9133
0.1424 0.3213 0.6759 0.7190
0.5665 0.8580 0.1325 0.4087
0.7211 0.3435 0.4806 0.8537
0.2844 0.1240 0.6130 0.5808
0.6807 0.5242 0.4348 0.9346
0.3928 0.2695 0.4314 0.7118
0.8247 0.5288 0.3136 0.9125
0.8370 0.3796 0.3493 0.8261
0.1988 0.8343 0.3610 0.7144
0.1849 0.0278 0.9635 0.5161
0.4577 0.8378 0.3050 0.3949
0.4878 0.8218 0.0900 0.5635
0.3540 0.5741 0.2217 0.6368
0.4438 0.6204 0.0896 0.6875
0.6335 0.6532 0.0520 0.6391
0.4056 0.4310 0.2910 0.8581
0.3409 0.5933 0.2051 0.6432
0.3597 0.1087 0.6355 0.6680
0.4635 0.5120 0.2116 0.8471
0.7578 0.3630 0.4107 0.9444
0.6930 0.6468 0.2519 0.7620
0.8030 0.7179 0.1467 0.8222
0.8399 0.3628 0.3446 0.8301
0.5162 0.6359 0.0772 0.5338
0.9317 0.7377 0.1020 0.7432
0.5356 0.7623 0.2110 0.7473
0.5949 0.6678 0.0195 0.5556
0.2666 0.4965 0.3391 0.8504
0.2754 0.6199 0.2393 0.7196
0.5909 0.5672 0.4532 0.7594
0.6394 0.2619 0.5878 0.7495
0.5845 0.6537 0.0457 0.6187
0.5316 0.3487 0.4229 0.7076
0.8172 0.8589 0.0263 0.3952
0.7548 0.5099 0.2601 0.8274
0.4467 0.6326 0.0953 0.5251
0.8088 0.6401 0.1638 0.8567
0.3631 0.2640 0.6150 0.8095
0.2042 0.0486 0.8722 0.6702
0.6210 0.7528 0.2175 0.5746
0.6029 0.5865 0.0823 0.8062
0.9136 0.8928 0.0399 0.4431
0.5930 0.8291 0.1365 0.7156
0.7573 0.9312 0.0437 0.3234
0.4819 0.3489 0.3164 0.8884
0.7506 0.3213 0.3850 0.6932
0.7047 0.6228 0.2475 0.8479
0.3389 1.0000 0.3692 0.2439
0.7588 0.8784 0.0632 0.4783
0.1843 0.0181 0.9733 0.4988
0.4816 0.6293 0.0749 0.5396
0.5625 0.6287 0.3514 0.7938
0.7690 0.8396 0.1041 0.7583
0.6533 0.5059 0.4488 0.9009
0.7601 0.6338 0.2352 0.7847
0.8488 0.5942 0.2131 0.9464
0.5639 0.7639 0.1760 0.7012
0.5456 0.6517 0.0493 0.6138
0.6905 0.7971 0.2073 0.5523
0.7821 0.5459 0.3163 0.8960
0.6367 0.6942 0.0034 0.4972
0.4712 0.6227 0.1471 0.5885
0.4962 0.2736 0.5865 0.6577
0.8119 0.8694 0.0124 0.3100
0.3848 0.6200 0.1226 0.5802
0.6847 0.6263 0.2340 0.7948
0.3225 0.2592 0.6143 1.0000
0.3015 0.6845 0.2003 0.4011
0.5214 0.5416 0.2033 0.8007
0.0607 0.8402 0.2258 0.4535
0.5587 0.3096 0.5856 0.5314
0.3065 0.5817 0.5181 0.7628
0.8559 0.5454 0.2961 0.9113
0.3874 0.4372 0.2938 0.8667
0.2137 0.6248 0.2630 0.7389
0.5116 0.7792 0.1366 0.5052
0.5820 0.8808 0.1662 0.6330
0.3765 0.6183 0.1942 0.5799
0.8079 0.9352 0.0692 0.4181
0.4483 0.6262 0.1698 0.6630
0.8432 0.8010 0.1414 0.7651
0.5749 0.3733 0.4260 0.7725
0.6587 0.2605 0.5911 0.7438
0.8257 0.5127 0.3136 0.9061
0.7925 0.3742 0.3499 0.8020
0.3400 0.5692 0.1899 0.6797
0.5167 0.8516 0.1850 0.5724
0.3879 0.6384 0.1273 0.5921
0.5719 0.7154 0.3137 0.7820
0.7723 0.6763 0.2495 0.8318
0.6415 0.7453 0.2693 0.6092
0.5212 0.7589 0.3124 0.7185
0.4516 0.6363 0.0836 0.5099
0.5749 0.3733 0.4260 0.7725
0.7564 0.6258 0.2698 0.8512
0.8038 0.3355 0.3701 0.7541
0.7416 0.5307 0.2859 0.9120
0.5569 0.6024 0.4375 0.8516
0.4532 0.6102 0.0937 0.6819
0.4908 0.8642 0.3174 0.3902
0.7500 0.3542 0.4857 0.8172
0.3516 0.5750 0.2273 0.6431
0.3473 0.9846 0.3526 0.4701
0.3229 0.2987 0.4852 0.8045
0.4993 0.4563 0.5723 0.7975
0.6923 0.6135 0.3054 0.8378
0.6490 0.3240 0.5975 0.6663
0.7807 0.8915 0.0574 0.4504
0.2145 0.6087 0.2598 0.6968
0.9248 0.7241 0.1213 0.7948
0.5658 0.6219 0.4131 0.8565
0.7220 0.7257 0.2373 0.6920
0.3738 0.8105 0.1535 0.6281
0.6303 0.6242 0.3509 0.8105
0.5720 0.6001 0.0912 0.7890
0.5002 0.4866 0.5606 0.8602
0.5516 0.6633 0.0192 0.3803
0.4263 0.5844 0.1667 0.6709
0.6703 0.8882 0.0882 0.5198
0.2900 0.4902 0.3423 0.8804
0.1094 0.7521 0.2642 0.1801
0.2620 0.6972 0.1922 0.3446
0.7673 0.7822 0.1691 0.8200
0.7577 0.3688 0.3971 0.8339
0.2423 0.6360 0.1954 0.4818
0.6599 0.7696 0.2180 0.8460
0.2104 0.6572 0.1971 0.4089
0.3349 0.9871 0.3527 0.2583
0.8142 0.8033 0.1057 0.6993
0.8537 0.7768 0.1391 0.7674
0.5467 0.6611 0.0173 0.3937
0.5526 0.6530 0.0492 0.6063
0.6327 0.5024 0.4064 0.7073
0.2980 0.1385 0.5890 0.6134
0.9471 0.6264 0.1680 0.9363
0.6661 0.6856 0.0104 0.5450
0.7716 0.7281 0.1512 0.7779
0.6826 0.8721 0.0923 0.5404
0.5275 0.6979 0.0128 0.2554
0.2812 0.0276 0.9028 0.7382
0.8196 0.3326 0.3738 0.7461
0.5918 0.6618 0.0286 0.4382
0.3476 0.5065 0.2496 0.8054
0.2641 0.0000 1.0000 0.6099
0.6363 0.7742 0.1703 0.6526
0.5489 0.8009 0.2934 0.4984
0.3755 0.9282 0.3631 0.3425
0.6124 0.6503 0.0501 0.6507
0.8705 0.3294 0.3767 0.7779
0.3865 0.2605 0.5339 0.9248
0.4930 0.8604 0.0653 0.1627
0.5903 0.3754 0.4664 0.7406
0.4165 0.6208 0.1205 0.6236
0.6446 0.4212 0.3468 0.7255
0.3877 0.5041 0.2869 0.8025
